gene_id	gene_symbol	chrom	start	end	build	source
ENSG00000100902	PSMA6	14	35278594	35318736	GRCh38	GENCODE_v50_basic
ENSG00000100906	NFKBIA	14	35401077	35404751	GRCh38	GENCODE_v50_basic
ENSG00000168348	INSM2	14	35534162	35537056	GRCh38	GENCODE_v50_basic
ENSG00000174373	RALGAPA1	14	35538350	35809327	GRCh38	GENCODE_v50_basic
ENSG00000100916	BRMS1L	14	35826297	35932327	GRCh38	GENCODE_v50_basic
ENSG00000151332	MBIP	14	36298229	36320682	GRCh38	GENCODE_v50_basic
ENSG00000257520	SFTA3	14	36473205	36521151	GRCh38	GENCODE_v50_basic
ENSG00000136352	NKX2-1	14	36516390	36521151	GRCh38	GENCODE_v50_basic
ENSG00000136327	NKX2-8	14	36580002	36582616	GRCh38	GENCODE_v50_basic
ENSG00000198807	PAX9	14	36657566	36679364	GRCh38	GENCODE_v50_basic
ENSG00000183032	SLC25A21	14	36677919	37172745	GRCh38	GENCODE_v50_basic
ENSG00000151338	MIPOL1	14	37197879	37580254	GRCh38	GENCODE_v50_basic
ENSG00000129514	FOXA1	14	37468433	37596061	GRCh38	GENCODE_v50_basic
ENSG00000139865	TTC6	14	37595380	38041444	GRCh38	GENCODE_v50_basic
ENSG00000139874	SSTR1	14	38207893	38213069	GRCh38	GENCODE_v50_basic
ENSG00000176435	CLEC14A	14	38253998	38256095	GRCh38	GENCODE_v50_basic
ENSG00000100934	SEC23A	14	39031915	39109648	GRCh38	GENCODE_v50_basic
ENSG00000092208	GEMIN2	14	39114283	39139039	GRCh38	GENCODE_v50_basic
ENSG00000182400	TRAPPC6B	14	39140361	39170534	GRCh38	GENCODE_v50_basic
ENSG00000100941	PNN	14	39174874	39183434	GRCh38	GENCODE_v50_basic
ENSG00000150527	MIA2	14	39230229	39388523	GRCh38	GENCODE_v50_basic
ENSG00000165355	FBXO33	14	39396372	39432479	GRCh38	GENCODE_v50_basic
ENSG00000165379	LRFN5	14	41606658	41904551	GRCh38	GENCODE_v50_basic
ENSG00000189139	FSCB	14	44504147	44507285	GRCh38	GENCODE_v50_basic
ENSG00000179476	DORIP1	14	44897198	44907259	GRCh38	GENCODE_v50_basic
ENSG00000179454	KLHL28	14	44924322	45042324	GRCh38	GENCODE_v50_basic
ENSG00000198718	TOGARAM1	14	44962181	45074433	GRCh38	GENCODE_v50_basic
ENSG00000185246	PRPF39	14	45084072	45116284	GRCh38	GENCODE_v50_basic
ENSG00000100442	FKBP3	14	45112186	45135321	GRCh38	GENCODE_v50_basic
ENSG00000187790	FANCM	14	45135907	45200892	GRCh38	GENCODE_v50_basic
ENSG00000129534	MIS18BP1	14	45203123	45253544	GRCh38	GENCODE_v50_basic
ENSG00000165496	RPL10L	14	46651008	46651783	GRCh38	GENCODE_v50_basic
ENSG00000139915	MDGA2	14	46836518	47675607	GRCh38	GENCODE_v50_basic
ENSG00000213741	RPS29	14	49500450	49599166	GRCh38	GENCODE_v50_basic
ENSG00000165501	LRR1	14	49598478	49614675	GRCh38	GENCODE_v50_basic
ENSG00000165502	RPL36AL	14	49600813	49620651	GRCh38	GENCODE_v50_basic
ENSG00000168282	MGAT2	14	49620797	49633314	GRCh38	GENCODE_v50_basic
ENSG00000165506	DNAAF2	14	49623699	49635286	GRCh38	GENCODE_v50_basic
ENSG00000100479	POLE2	14	49643553	49688424	GRCh38	GENCODE_v50_basic
ENSG00000197776	KLHDC1	14	49693098	49753638	GRCh38	GENCODE_v50_basic
ENSG00000165516	KLHDC2	14	49767538	49828904	GRCh38	GENCODE_v50_basic
ENSG00000165525	NEMF	14	49780953	49853057	GRCh38	GENCODE_v50_basic
ENSG00000165527	ARF6	14	49892606	49897204	GRCh38	GENCODE_v50_basic
ENSG00000100483	VCPKMT	14	50108629	50116602	GRCh38	GENCODE_v50_basic
ENSG00000100485	SOS2	14	50116799	50231932	GRCh38	GENCODE_v50_basic
ENSG00000087299	L2HGDH	14	50237561	50312245	GRCh38	GENCODE_v50_basic
ENSG00000125375	DMAC2L	14	50311514	50356758	GRCh38	GENCODE_v50_basic
ENSG00000100490	CDKL1	14	50326263	50416463	GRCh38	GENCODE_v50_basic
ENSG00000012983	MAP4K5	14	50417843	50561128	GRCh38	GENCODE_v50_basic
ENSG00000198513	ATL1	14	50532507	50634019	GRCh38	GENCODE_v50_basic
ENSG00000151748	SAV1	14	50626614	50668602	GRCh38	GENCODE_v50_basic
ENSG00000100503	NIN	14	50719761	50832040	GRCh38	GENCODE_v50_basic
ENSG00000100504	PYGL	14	50857889	50944736	GRCh38	GENCODE_v50_basic
ENSG00000131969	ABHD12B	14	50872044	50904972	GRCh38	GENCODE_v50_basic
ENSG00000100505	TRIM9	14	50975252	51096086	GRCh38	GENCODE_v50_basic
ENSG00000139921	TMX1	14	51240150	51259061	GRCh38	GENCODE_v50_basic
ENSG00000139926	FRMD6	14	51396645	51730729	GRCh38	GENCODE_v50_basic
ENSG00000186469	GNG2	14	51826193	51979344	GRCh38	GENCODE_v50_basic
ENSG00000087302	RTRAF	14	51989439	52012739	GRCh38	GENCODE_v50_basic
ENSG00000087303	NID2	14	52001785	52069276	GRCh38	GENCODE_v50_basic
ENSG00000168229	PTGDR	14	52267665	52276726	GRCh38	GENCODE_v50_basic
ENSG00000125384	PTGER2	14	52314224	52329824	GRCh38	GENCODE_v50_basic
ENSG00000087301	TXNDC16	14	52429470	52553565	GRCh38	GENCODE_v50_basic
ENSG00000180998	GPR137C	14	52552821	52637715	GRCh38	GENCODE_v50_basic
ENSG00000197930	ERO1A	14	52639913	52696027	GRCh38	GENCODE_v50_basic
ENSG00000100519	PSMC6	14	52707154	52728607	GRCh38	GENCODE_v50_basic
ENSG00000198252	STYX	14	52730041	52775010	GRCh38	GENCODE_v50_basic
ENSG00000100522	GNPNAT1	14	52770974	52791702	GRCh38	GENCODE_v50_basic
ENSG00000073712	FERMT2	14	52856941	52952437	GRCh38	GENCODE_v50_basic
ENSG00000100523	DDHD1	14	53036743	53153355	GRCh38	GENCODE_v50_basic
ENSG00000125378	BMP4	14	53944480	53958763	GRCh38	GENCODE_v50_basic
ENSG00000100526	CDKN3	14	54396847	54420223	GRCh38	GENCODE_v50_basic
ENSG00000100528	CNIH1	14	54411950	54441469	GRCh38	GENCODE_v50_basic
ENSG00000197045	GMFB	14	54474464	54489079	GRCh38	GENCODE_v50_basic
ENSG00000100532	CGRRF1	14	54509810	54542764	GRCh38	GENCODE_v50_basic
ENSG00000020577	SAMD4A	14	54566115	54793314	GRCh38	GENCODE_v50_basic
ENSG00000131979	GCH1	14	54841959	54903282	GRCh38	GENCODE_v50_basic
ENSG00000198554	WDHD1	14	54938947	55027452	GRCh38	GENCODE_v50_basic
ENSG00000180008	SOCS4	14	55027114	55049491	GRCh38	GENCODE_v50_basic
ENSG00000168175	MAPK1IP1L	14	55051645	55070196	GRCh38	GENCODE_v50_basic
ENSG00000131981	LGALS3	14	55121350	55148029	GRCh38	GENCODE_v50_basic
ENSG00000126787	DLGAP5	14	55132270	55191629	GRCh38	GENCODE_v50_basic
ENSG00000178974	FBXO34	14	55271342	55384225	GRCh38	GENCODE_v50_basic
ENSG00000258469	CHMP4BP1	14	55271376	55299505	GRCh38	GENCODE_v50_basic
ENSG00000126775	ATG14	14	55366389	55411833	GRCh38	GENCODE_v50_basic
ENSG00000182521	TBPL2	14	55414208	55456728	GRCh38	GENCODE_v50_basic
ENSG00000126777	KTN1	14	55559070	55701528	GRCh38	GENCODE_v50_basic
ENSG00000139946	PELI2	14	56117812	56301748	GRCh38	GENCODE_v50_basic
ENSG00000070269	TMEM260	14	56488352	56650608	GRCh38	GENCODE_v50_basic
ENSG00000165588	OTX2	14	56799808	56816794	GRCh38	GENCODE_v50_basic
ENSG00000070367	EXOC5	14	57200505	57268976	GRCh38	GENCODE_v50_basic
ENSG00000053770	AP5M1	14	57268444	57298744	GRCh38	GENCODE_v50_basic
ENSG00000139977	NAA30	14	57390502	57415908	GRCh38	GENCODE_v50_basic
ENSG00000100557	CCDC198	14	57452917	57493979	GRCh38	GENCODE_v50_basic
ENSG00000151812	SLC35F4	14	57563818	57982196	GRCh38	GENCODE_v50_basic
ENSG00000139971	ARMH4	14	57999733	58298141	GRCh38	GENCODE_v50_basic
ENSG00000131966	ACTR10	14	58199995	58238759	GRCh38	GENCODE_v50_basic
ENSG00000100567	PSMA3	14	58244738	58272098	GRCh38	GENCODE_v50_basic
ENSG00000032219	ARID4A	14	58298382	58373997	GRCh38	GENCODE_v50_basic
ENSG00000196860	TOMM20L	14	58395926	58408704	GRCh38	GENCODE_v50_basic
ENSG00000100575	TIMM9	14	58398506	58427664	GRCh38	GENCODE_v50_basic
ENSG00000100578	KIAA0586	14	58427383	58551299	GRCh38	GENCODE_v50_basic
ENSG00000165617	DACT1	14	58633965	58648614	GRCh38	GENCODE_v50_basic
ENSG00000100592	DAAM1	14	59188644	59371407	GRCh38	GENCODE_v50_basic
ENSG00000126790	L3HYPDH	14	59318591	59484452	GRCh38	GENCODE_v50_basic
ENSG00000181619	GPR135	14	59429020	59465382	GRCh38	GENCODE_v50_basic
ENSG00000050130	JKAMP	14	59484180	59505412	GRCh38	GENCODE_v50_basic
ENSG00000151838	CCDC175	14	59504537	59576814	GRCh38	GENCODE_v50_basic
ENSG00000139970	RTN1	14	59595974	59870852	GRCh38	GENCODE_v50_basic
ENSG00000131951	LRRC9	14	59919711	60066819	GRCh38	GENCODE_v50_basic
ENSG00000126773	PCNX4	14	60091908	60171379	GRCh38	GENCODE_v50_basic
ENSG00000100612	DHRS7	14	60140806	60169858	GRCh38	GENCODE_v50_basic
ENSG00000100614	PPM1A	14	60245750	60299225	GRCh38	GENCODE_v50_basic
ENSG00000179008	C14orf39	14	60396467	60515545	GRCh38	GENCODE_v50_basic
ENSG00000184302	SIX6	14	60509144	60512852	GRCh38	GENCODE_v50_basic
ENSG00000126778	SIX1	14	60643419	60658261	GRCh38	GENCODE_v50_basic
ENSG00000100625	SIX4	14	60709537	60724364	GRCh38	GENCODE_v50_basic
ENSG00000020426	MNAT1	14	60734731	60973864	GRCh38	GENCODE_v50_basic
ENSG00000126814	TRMT5	14	60971439	60981696	GRCh38	GENCODE_v50_basic
ENSG00000139974	SLC38A6	14	60981104	61114318	GRCh38	GENCODE_v50_basic
ENSG00000027075	PRKCH	14	61187557	61550982	GRCh38	GENCODE_v50_basic
ENSG00000182107	TMEM30B	14	61277368	61281763	GRCh38	GENCODE_v50_basic
ENSG00000310561	ENSG00000310561	14	61321952	61322036	GRCh38	GENCODE_v50_basic
ENSG00000258989	ENSG00000258989	14	61529126	61657966	GRCh38	GENCODE_v50_basic
ENSG00000100644	HIF1A	14	61695355	61748531	GRCh38	GENCODE_v50_basic
ENSG00000023608	SNAPC1	14	61762317	61796445	GRCh38	GENCODE_v50_basic
ENSG00000139973	SYT16	14	61811847	62112552	GRCh38	GENCODE_v50_basic
ENSG00000289503	ENSG00000289503	14	62075338	62128423	GRCh38	GENCODE_v50_basic
ENSG00000140015	KCNH5	14	62699462	63102039	GRCh38	GENCODE_v50_basic
ENSG00000126785	RHOJ	14	63204112	63293520	GRCh38	GENCODE_v50_basic
ENSG00000179600	GPHB5	14	63312833	63318937	GRCh38	GENCODE_v50_basic
ENSG00000154001	PPP2R5E	14	63368859	63543412	GRCh38	GENCODE_v50_basic
ENSG00000140006	WDR89	14	63581586	63642082	GRCh38	GENCODE_v50_basic
ENSG00000126821	SGPP1	14	63684199	63728338	GRCh38	GENCODE_v50_basic
ENSG00000054654	SYNE2	14	63761897	64228144	GRCh38	GENCODE_v50_basic
ENSG00000140009	ESR2	14	64084230	64338114	GRCh38	GENCODE_v50_basic
ENSG00000100714	MTHFD1	14	64388029	64463459	GRCh38	GENCODE_v50_basic
ENSG00000089775	ZBTB25	14	64430816	64505234	GRCh38	GENCODE_v50_basic
ENSG00000179841	AKAP5	14	64465273	64474505	GRCh38	GENCODE_v50_basic
ENSG00000126804	ZBTB1	14	64502150	64533692	GRCh38	GENCODE_v50_basic
ENSG00000126803	HSPA2	14	64535903	64546175	GRCh38	GENCODE_v50_basic
ENSG00000165807	PPP1R36	14	64549888	64590098	GRCh38	GENCODE_v50_basic
ENSG00000126822	PLEKHG3	14	64704100	64750251	GRCh38	GENCODE_v50_basic
ENSG00000070182	SPTB	14	64746281	64880021	GRCh38	GENCODE_v50_basic
ENSG00000258289	CHURC1	14	64914359	64957316	GRCh38	GENCODE_v50_basic
ENSG00000125954	CHURC1-FNTB	14	64914483	65061805	GRCh38	GENCODE_v50_basic
ENSG00000176153	GPX2	14	64939150	64942748	GRCh38	GENCODE_v50_basic
ENSG00000139998	RAB15	14	64945812	64973228	GRCh38	GENCODE_v50_basic
ENSG00000257365	FNTB	14	64986835	65062660	GRCh38	GENCODE_v50_basic
ENSG00000125952	MAX	14	65005396	65102697	GRCh38	GENCODE_v50_basic
ENSG00000033170	FUT8	14	65285125	65747184	GRCh38	GENCODE_v50_basic
ENSG00000196553	CCDC196	14	66411702	66498679	GRCh38	GENCODE_v50_basic
ENSG00000171723	GPHN	14	66507405	67181808	GRCh38	GENCODE_v50_basic
ENSG00000172717	GARIN2	14	67189326	67228552	GRCh38	GENCODE_v50_basic
ENSG00000072415	PALS1	14	67240711	67336063	GRCh38	GENCODE_v50_basic
ENSG00000100554	ATP6V1D	14	67294369	67360267	GRCh38	GENCODE_v50_basic
ENSG00000134001	EIF2S1	14	67359991	67394397	GRCh38	GENCODE_v50_basic
ENSG00000100558	PLEK2	14	67385650	67412238	GRCh38	GENCODE_v50_basic
ENSG00000198133	TMEM229B	14	67447082	67533880	GRCh38	GENCODE_v50_basic
ENSG00000054690	PLEKHH1	14	67533061	67589727	GRCh38	GENCODE_v50_basic
ENSG00000100564	PIGH	14	67581953	67600318	GRCh38	GENCODE_v50_basic
ENSG00000081181	ARG2	14	67619855	67667330	GRCh38	GENCODE_v50_basic
ENSG00000100568	VTI1B	14	67635305	67674922	GRCh38	GENCODE_v50_basic
ENSG00000258466	ENSG00000258466	14	67659818	67690369	GRCh38	GENCODE_v50_basic
ENSG00000072042	RDH11	14	67676790	67695795	GRCh38	GENCODE_v50_basic
ENSG00000139988	RDH12	14	67701884	67734453	GRCh38	GENCODE_v50_basic
ENSG00000072121	ZFYVE26	14	67727372	67816592	GRCh38	GENCODE_v50_basic
ENSG00000182185	RAD51B	14	67819739	68730220	GRCh38	GENCODE_v50_basic
ENSG00000185650	ZFP36L1	14	68787653	68796271	GRCh38	GENCODE_v50_basic
ENSG00000072110	ACTN1	14	68873641	68980279	GRCh38	GENCODE_v50_basic
ENSG00000139990	DCAF5	14	69050879	69153181	GRCh38	GENCODE_v50_basic
ENSG00000081177	EXD2	14	69191472	69244022	GRCh38	GENCODE_v50_basic
ENSG00000100626	GALNT16	14	69259275	69387205	GRCh38	GENCODE_v50_basic
ENSG00000100632	ERH	14	69380121	69398604	GRCh38	GENCODE_v50_basic
ENSG00000029364	SLC39A9	14	69398013	69463646	GRCh38	GENCODE_v50_basic
ENSG00000175985	PLEKHD1	14	69484690	69531553	GRCh38	GENCODE_v50_basic
ENSG00000267909	CCDC177	14	69569496	69574892	GRCh38	GENCODE_v50_basic
ENSG00000100647	SUSD6	14	69611565	69715146	GRCh38	GENCODE_v50_basic
ENSG00000100650	SRSF5	14	69726820	69773906	GRCh38	GENCODE_v50_basic
ENSG00000100652	SLC10A1	14	69768053	69797667	GRCh38	GENCODE_v50_basic
ENSG00000198732	SMOC1	14	69854129	70092754	GRCh38	GENCODE_v50_basic
ENSG00000100678	SLC8A3	14	70044213	70189482	GRCh38	GENCODE_v50_basic
ENSG00000133983	COX16	14	70325079	70416986	GRCh38	GENCODE_v50_basic
ENSG00000258644	SYNJ2BP-COX16	14	70326062	70417076	GRCh38	GENCODE_v50_basic
ENSG00000213463	SYNJ2BP	14	70366497	70417104	GRCh38	GENCODE_v50_basic
ENSG00000139985	ADAM21	14	70417105	70460455	GRCh38	GENCODE_v50_basic
ENSG00000134007	ADAM20	14	70522356	70535017	GRCh38	GENCODE_v50_basic
ENSG00000133997	MED6	14	70581251	70600692	GRCh38	GENCODE_v50_basic
ENSG00000133985	TTC9	14	70641490	70682244	GRCh38	GENCODE_v50_basic
ENSG00000006432	MAP3K9	14	70722524	70809568	GRCh38	GENCODE_v50_basic
ENSG00000100731	PCNX1	14	70907366	71115384	GRCh38	GENCODE_v50_basic
ENSG00000197555	SIPA1L1	14	71320275	71741232	GRCh38	GENCODE_v50_basic
ENSG00000182732	RGS6	14	71931977	72566532	GRCh38	GENCODE_v50_basic
ENSG00000205683	DPF3	14	72609032	72894119	GRCh38	GENCODE_v50_basic
ENSG00000119599	DCAF4	14	72926356	72962100	GRCh38	GENCODE_v50_basic
ENSG00000165861	ZFYVE1	14	72969443	73027142	GRCh38	GENCODE_v50_basic
ENSG00000119707	RBM25	14	73058305	73123901	GRCh38	GENCODE_v50_basic
ENSG00000080815	PSEN1	14	73136416	73223693	GRCh38	GENCODE_v50_basic
ENSG00000100767	PAPLN	14	73236336	73345510	GRCh38	GENCODE_v50_basic
ENSG00000133961	NUMB	14	73274144	73466169	GRCh38	GENCODE_v50_basic
ENSG00000187105	HEATR4	14	73478482	73558949	GRCh38	GENCODE_v50_basic
ENSG00000170468	RIOX1	14	73490931	73520136	GRCh38	GENCODE_v50_basic
ENSG00000184227	ACOT1	14	73537120	73543799	GRCh38	GENCODE_v50_basic
ENSG00000119673	ACOT2	14	73567618	73588887	GRCh38	GENCODE_v50_basic
ENSG00000177465	ACOT4	14	73591658	73595768	GRCh38	GENCODE_v50_basic
ENSG00000205669	ACOT6	14	73610943	73619890	GRCh38	GENCODE_v50_basic
ENSG00000119661	DNAL1	14	73644873	73703734	GRCh38	GENCODE_v50_basic
ENSG00000176903	PNMA1	14	73711781	73714386	GRCh38	GENCODE_v50_basic
ENSG00000156030	MIDEAS	14	73715120	73790287	GRCh38	GENCODE_v50_basic
ENSG00000140043	PTGR2	14	73851790	73885728	GRCh38	GENCODE_v50_basic
ENSG00000258653	ENSG00000258653	14	73851969	73932280	GRCh38	GENCODE_v50_basic
ENSG00000119725	ZNF410	14	73886199	73932523	GRCh38	GENCODE_v50_basic
ENSG00000156050	FAM161B	14	73931499	73950416	GRCh38	GENCODE_v50_basic
ENSG00000119723	COQ6	14	73949924	73963672	GRCh38	GENCODE_v50_basic
ENSG00000187097	ENTPD5	14	73956686	74019401	GRCh38	GENCODE_v50_basic
ENSG00000119636	BBOF1	14	74019339	74082865	GRCh38	GENCODE_v50_basic
ENSG00000119711	ALDH6A1	14	74055995	74084494	GRCh38	GENCODE_v50_basic
ENSG00000205659	LIN52	14	74084941	74201495	GRCh38	GENCODE_v50_basic
ENSG00000119614	VSX2	14	74239447	74262740	GRCh38	GENCODE_v50_basic
ENSG00000119688	ABCD4	14	74285267	74303070	GRCh38	GENCODE_v50_basic
ENSG00000133980	VRTN	14	74303067	74360013	GRCh38	GENCODE_v50_basic
ENSG00000183379	SYNDIG1L	14	74405892	74426327	GRCh38	GENCODE_v50_basic
ENSG00000119655	NPC2	14	74427117	74494179	GRCh38	GENCODE_v50_basic
ENSG00000165898	ISCA2	14	74493719	74499760	GRCh38	GENCODE_v50_basic
ENSG00000119681	LTBP2	14	74498161	74612380	GRCh38	GENCODE_v50_basic
ENSG00000119682	AREL1	14	74653435	74713119	GRCh38	GENCODE_v50_basic
ENSG00000119616	FCF1	14	74713142	74750708	GRCh38	GENCODE_v50_basic
ENSG00000119596	YLPM1	14	74763287	74859437	GRCh38	GENCODE_v50_basic
ENSG00000119608	PROX2	14	74852869	74876156	GRCh38	GENCODE_v50_basic
ENSG00000119689	DLST	14	74881889	74903968	GRCh38	GENCODE_v50_basic
ENSG00000198208	RPS6KL1	14	74903949	74923310	GRCh38	GENCODE_v50_basic
ENSG00000119630	PGF	14	74940963	74955628	GRCh38	GENCODE_v50_basic
ENSG00000119718	EIF2B2	14	75002887	75013119	GRCh38	GENCODE_v50_basic
ENSG00000119684	MLH3	14	75013222	75051534	GRCh38	GENCODE_v50_basic
ENSG00000119640	ACYP1	14	75052935	75069488	GRCh38	GENCODE_v50_basic
ENSG00000119703	ZC2HC1C	14	75064107	75119504	GRCh38	GENCODE_v50_basic
ENSG00000119638	NEK9	14	75079351	75127346	GRCh38	GENCODE_v50_basic
ENSG00000170348	TMED10	14	75131104	75176654	GRCh38	GENCODE_v50_basic
ENSG00000170345	FOS	14	75278819	75283192	GRCh38	GENCODE_v50_basic
ENSG00000140044	JDP2	14	75427714	75474113	GRCh38	GENCODE_v50_basic
ENSG00000156127	BATF	14	75522453	75546995	GRCh38	GENCODE_v50_basic
ENSG00000119686	FLVCR2	14	75578589	75663216	GRCh38	GENCODE_v50_basic
ENSG00000119685	TTLL5	14	75633623	75955086	GRCh38	GENCODE_v50_basic
ENSG00000133935	ERG28	14	75648077	75661572	GRCh38	GENCODE_v50_basic
ENSG00000119650	IFT43	14	75902134	76084613	GRCh38	GENCODE_v50_basic
ENSG00000119699	TGFB3	14	75958064	75983028	GRCh38	GENCODE_v50_basic
ENSG00000089916	GPATCH2L	14	76151903	76254344	GRCh38	GENCODE_v50_basic
ENSG00000119715	ESRRB	14	76310710	76501839	GRCh38	GENCODE_v50_basic
ENSG00000071246	VASH1	14	76760940	76783017	GRCh38	GENCODE_v50_basic
ENSG00000013523	ANGEL1	14	76781731	76826248	GRCh38	GENCODE_v50_basic
ENSG00000100565	LRRC74A	14	76826370	76870306	GRCh38	GENCODE_v50_basic
ENSG00000119669	IRF2BPL	14	77024541	77028710	GRCh38	GENCODE_v50_basic
ENSG00000198894	CIPC	14	77098124	77117289	GRCh38	GENCODE_v50_basic
ENSG00000259164	ENSG00000259164	14	77098309	77225464	GRCh38	GENCODE_v50_basic
ENSG00000165548	TMEM63C	14	77116566	77259500	GRCh38	GENCODE_v50_basic
ENSG00000177108	ZDHHC22	14	77131264	77143034	GRCh38	GENCODE_v50_basic
ENSG00000165553	NGB	14	77265481	77271213	GRCh38	GENCODE_v50_basic
ENSG00000009830	POMT2	14	77274954	77320900	GRCh38	GENCODE_v50_basic
ENSG00000100577	GSTZ1	14	77320994	77344023	GRCh38	GENCODE_v50_basic
ENSG00000100580	TMED8	14	77335022	77377350	GRCh38	GENCODE_v50_basic
ENSG00000100583	SAMD15	14	77376687	77392374	GRCh38	GENCODE_v50_basic
ENSG00000165555	NOXRED1	14	77394019	77423525	GRCh38	GENCODE_v50_basic
ENSG00000151445	VIPAS39	14	77426672	77457954	GRCh38	GENCODE_v50_basic
ENSG00000100591	AHSA1	14	77457741	77469484	GRCh38	GENCODE_v50_basic
ENSG00000100593	ISM2	14	77474392	77499410	GRCh38	GENCODE_v50_basic
ENSG00000100596	SPTLC2	14	77505995	77616783	GRCh38	GENCODE_v50_basic
ENSG00000100601	ALKBH1	14	77672399	77708040	GRCh38	GENCODE_v50_basic
ENSG00000119705	SLIRP	14	77708043	77761106	GRCh38	GENCODE_v50_basic
ENSG00000100603	SNW1	14	77709017	77761209	GRCh38	GENCODE_v50_basic
ENSG00000063761	ADCK1	14	77800057	77937190	GRCh38	GENCODE_v50_basic
ENSG00000021645	NRXN3	14	78170371	79868293	GRCh38	GENCODE_v50_basic
ENSG00000211448	DIO2	14	80197524	80387759	GRCh38	GENCODE_v50_basic
ENSG00000100629	CEP128	14	80476967	80959519	GRCh38	GENCODE_v50_basic
ENSG00000165409	TSHR	14	80954987	81146308	GRCh38	GENCODE_v50_basic
ENSG00000165417	GTF2A1	14	81175450	81221379	GRCh38	GENCODE_v50_basic
ENSG00000140022	STON2	14	81260650	81436519	GRCh38	GENCODE_v50_basic
ENSG00000071537	SEL1L	14	81471545	81533884	GRCh38	GENCODE_v50_basic
ENSG00000185070	FLRT2	14	85530015	85654430	GRCh38	GENCODE_v50_basic
ENSG00000054983	GALC	14	87837818	87993667	GRCh38	GENCODE_v50_basic
ENSG00000140030	GPR65	14	88005127	88014813	GRCh38	GENCODE_v50_basic
ENSG00000100433	KCNK10	14	88180101	88326909	GRCh38	GENCODE_v50_basic
ENSG00000042317	SPATA7	14	88384922	88472531	GRCh38	GENCODE_v50_basic
ENSG00000070778	PTPN21	14	88465776	88555021	GRCh38	GENCODE_v50_basic
ENSG00000100722	ZC3H14	14	88562946	88627598	GRCh38	GENCODE_v50_basic
ENSG00000165521	EML5	14	88612238	88792996	GRCh38	GENCODE_v50_basic
ENSG00000165533	TTC8	14	88824151	88881081	GRCh38	GENCODE_v50_basic
ENSG00000053254	FOXN3	14	89124869	89619498	GRCh38	GENCODE_v50_basic
ENSG00000140025	EFCAB11	14	89794667	89954779	GRCh38	GENCODE_v50_basic
ENSG00000042088	TDP1	14	89954937	90044822	GRCh38	GENCODE_v50_basic
ENSG00000152315	KCNK13	14	90061988	90185857	GRCh38	GENCODE_v50_basic
ENSG00000100764	PSMC1	14	90256504	90275431	GRCh38	GENCODE_v50_basic
ENSG00000119720	NRDE2	14	90267858	90332127	GRCh38	GENCODE_v50_basic
ENSG00000198668	CALM1	14	90396500	90408270	GRCh38	GENCODE_v50_basic
ENSG00000165914	TTC7B	14	90524562	90816527	GRCh38	GENCODE_v50_basic
ENSG00000100784	RPS6KA5	14	90847859	91060687	GRCh38	GENCODE_v50_basic
ENSG00000133943	DGLUCY	14	91060042	91226932	GRCh38	GENCODE_v50_basic
ENSG00000119714	GPR68	14	91232528	91264779	GRCh38	GENCODE_v50_basic
ENSG00000015133	CCDC88C	14	91271321	91417892	GRCh38	GENCODE_v50_basic
ENSG00000100796	PPP4R3A	14	91457137	91510558	GRCh38	GENCODE_v50_basic
ENSG00000133962	CATSPERB	14	91580694	91780709	GRCh38	GENCODE_v50_basic
ENSG00000165929	TC2N	14	91779744	91867538	GRCh38	GENCODE_v50_basic
ENSG00000140092	FBLN5	14	91869408	91948066	GRCh38	GENCODE_v50_basic
ENSG00000100815	TRIP11	14	91965989	92040904	GRCh38	GENCODE_v50_basic
ENSG00000066427	ATXN3	14	92044480	92106627	GRCh38	GENCODE_v50_basic
ENSG00000183648	NDUFB1	14	92115818	92121980	GRCh38	GENCODE_v50_basic
ENSG00000165934	CPSF2	14	92121510	92172147	GRCh38	GENCODE_v50_basic
ENSG00000140090	SLC24A4	14	92322579	92501483	GRCh38	GENCODE_v50_basic
ENSG00000100599	RIN3	14	92513431	92688996	GRCh38	GENCODE_v50_basic
ENSG00000293569	ENSG00000293569	14	92619984	92627968	GRCh38	GENCODE_v50_basic
ENSG00000100600	LGMN	14	92703792	92751133	GRCh38	GENCODE_v50_basic
ENSG00000066455	GOLGA5	14	92794201	92841368	GRCh38	GENCODE_v50_basic
ENSG00000100604	CHGA	14	92922628	92935295	GRCh38	GENCODE_v50_basic
ENSG00000100605	ITPK1	14	92927108	93116460	GRCh38	GENCODE_v50_basic
ENSG00000165943	MOAP1	14	93182174	93184932	GRCh38	GENCODE_v50_basic
ENSG00000153485	LYSET	14	93184949	93188465	GRCh38	GENCODE_v50_basic
ENSG00000259066	ENSG00000259066	14	93184971	93218588	GRCh38	GENCODE_v50_basic
ENSG00000170270	GON7	14	93190871	93207141	GRCh38	GENCODE_v50_basic
ENSG00000012963	UBR7	14	93207235	93229228	GRCh38	GENCODE_v50_basic
ENSG00000011114	BTBD7	14	93237548	93333094	GRCh38	GENCODE_v50_basic
ENSG00000133958	UNC79	14	93333217	93710828	GRCh38	GENCODE_v50_basic
ENSG00000187581	COX8C	14	93347180	93351449	GRCh38	GENCODE_v50_basic
ENSG00000175785	PRIMA1	14	93718296	93789097	GRCh38	GENCODE_v50_basic
ENSG00000140067	FAM181A	14	93918892	93929610	GRCh38	GENCODE_v50_basic
ENSG00000100628	ASB2	14	93933781	93978833	GRCh38	GENCODE_v50_basic
